userName,verified,itemName,brand,category,price,reviewTime,rating,summary,vote_level,new_ser_dev,ML_ITEM_NAME,Positive Phrases,Negative Phrases
Dan C,TRUE,Hagen Fluval Ceramic CO2 Diffuser,Fluval,Pet_Supplies,8.18,1/1/18,5,Five Stars,1. Votes - 0,danc,N,TBC,TBC
3inbowie,TRUE,MOODY PET Fling-Ama-String Cat Toy,MOODY PET,Pet_Supplies,27.99,1/1/18,3,There needs to be a better hook on top for securing to various surfaces,1. Votes - 0,3inbowie,N,TBC,TBC
DLH,FALSE,"AmazonBasics Permanent Markers, Black, 12-Pack",AmazonBasics,Office_Products,5.49,1/1/18,5,Work well. Cost less than Sharpies.,1. Votes - 0,dlh,N,TBC,TBC
Carolyn B. Penrod,TRUE,KONG Scrunch Knots Squirrel Dog Toy,KONG,Pet_Supplies,22.5,1/1/18,4,"Cute toy for smaller dogs, definitely not made for ...",1. Votes - 0,carolynbpenrod,N,TBC,TBC
Basilphart,TRUE,Allparts AP-0682-010 Chrome Strap Buttons,Allparts,Musical_Instruments,6.83,1/1/18,5,Yes,1. Votes - 0,basilphart,N,TBC,TBC
adriana,TRUE,PETMAKER Wooden Pet Gate,PETMAKER,Pet_Supplies,35.49,1/1/18,4,Four Stars,1. Votes - 0,adriana,N,TBC,TBC
KentuckyRob,TRUE,Vic Firth American Classic 5A Nylon w/ VIC GRIP Drumsticks (5ANVG),Vic Firth,Musical_Instruments,11.49,1/1/18,5,Good Sticks,1. Votes - 0,kentuckyrob,N,TBC,TBC
Dan C,TRUE,Fluval 88g-CO2 Bubble Counter - 3.1 Ounces,Fluval,Pet_Supplies,7.96,1/1/18,5,Five Stars,1. Votes - 0,danc,N,TBC,TBC
S. Mendez,TRUE,"Crayola Create 'n Carry 75 Piece Art Kit Art Gift for Kids 5 &amp; Up, 2-in-1 Portable Lap Desk &amp; Carry-Case For Child Artists On-the-Go, Includes Markers, Crayons, Colored Pencils &amp; Paper",Crayola,Arts_Crafts_and_Sewing,14.99,1/1/18,5,Five Stars,1. Votes - 0,smendez,N,TBC,TBC
"Christopher T. Flener, MPP",TRUE,MOODY PET Fling-Ama-String Cat Toy,MOODY PET,Pet_Supplies,27.99,1/1/18,4,Pretty good.,1. Votes - 0,"christophertflener,mpp",N,TBC,TBC
U2,TRUE,Radial Bones Twin City ABY Amp Switcher,Radial Engineering,Musical_Instruments,45.14,1/1/18,5,"Yep, works",1. Votes - 0,u2,N,TBC,TBC
Karen M. Hughes,TRUE,PetFusion Elevated Pet Feeder in Premium Anodized Aluminum,PetFusion,Pet_Supplies,39.73,1/1/18,5,Great looks and quality.,1. Votes - 0,karenmhughes,N,TBC,TBC
Amazonian in Miami,TRUE,"KONG Wild Knots Bear Dog Toy, Colors Vary",KONG,Pet_Supplies,16.98,1/1/18,3,More stuffing than a thanksgiving turkey,1. Votes - 0,amazonianinmiami,N,TBC,TBC
Raoul Duke online shopper,TRUE,MOODY PET Fling-Ama-String Cat Toy,MOODY PET,Pet_Supplies,27.99,1/1/18,3,"cat played with it some, but lost interest quickly",1. Votes - 0,raouldukeonlineshopper,N,TBC,TBC
Zeeba,TRUE,Super Bird Creations Seagrass Foraging Wall Toy for Birds,Super Bird Creations,Pet_Supplies,18.99,1/1/18,5,My African Grey Loves This!,2. Votes < 10,zeeba,N,TBC,TBC
cici,TRUE,Nylabone Power Chew DuraChew Double Bone Bacon Dog Chew Toy,Nylabone,Pet_Supplies,11.49,1/1/18,5,Good for chewers,1. Votes - 0,cici,N,TBC,TBC
Carla,TRUE,40-Pack Soft Nail Caps For Dogs Claws BLACK Purrdy Paws,Purrdy Paws,Pet_Supplies,11.99,1/1/18,5,Game changer,2. Votes < 10,carla,N,TBC,TBC
mainer104,TRUE,"Red Heart 395865Red Heart Soft Yarn, Wheat",Red Heart,Arts_Crafts_and_Sewing,7.49,1/1/18,3,"SPLITS, STATIC ELECTRICITY",1. Votes - 0,mainer104,N,TBC,TBC
S. Lounsbury,TRUE,Indusclassic Himalayan Animal Licking Pink Salt lick Horse Cattles Pure with Minerals,Indus Classic,Pet_Supplies,16.95,1/2/18,5,Horse loves this!,1. Votes - 0,slounsbury,N,TBC,TBC
Mis,TRUE,Purina One Smartblend Natural Formula Adult Dry Dog Food Lamb &amp; Rice,Purina ONE,Pet_Supplies,41.06,1/2/18,5,Dogs favorite food!!!,1. Votes - 0,mis,N,TBC,TBC
Nik,TRUE,"Epica #1 Best Professional Pet Nail Clipper,Easy and Safe To Use &hellip;",Epica,Pet_Supplies,9.5,1/2/18,5,Five Stars,1. Votes - 0,nik,N,TBC,TBC
Packet Roe,TRUE,DogHelios Thunder-Crackle' Full-Body Bodied Waded-Plush Adjustable 3M Reflective Pet Dog Jacket Coat w/Blackshark Technology,DogHelios,Pet_Supplies,55.74,1/2/18,5,All of the seams are perfectly finished and someone really considered how to make a tiny dog comfortable in cold weather,2. Votes < 10,packetroe,N,TBC,TBC
Ctwink,FALSE,Good 'n' Fun Triple Flavor Mini Bone Rawhide Chews for Dogs,Good'n'Fun,Pet_Supplies,7.99,1/2/18,4,Not Too Bad For A Little Treat,1. Votes - 0,ctwink,N,TBC,TBC
Kate,TRUE,Purina DentaLife Adult Cat Treats,Purina DentaLife,Pet_Supplies,5.5,1/2/18,5,Cats love them!!,1. Votes - 0,kate,N,TBC,TBC
LukyCharm143,TRUE,Tech Armor High Definition Clear PET Film Screen Protector (Not Glass) for iPhone 5/5C/5S/SE (Pack of 3),Tech Armor,Cell_Phones_and_Accessories,6.95,1/2/18,2,Two Stars,1. Votes - 0,lukycharm143,N,TBC,TBC
Mark,TRUE,IAMS PROACTIVE HEALTH Adult MiniChunks Dry Dog Food,Iams,Pet_Supplies,17.94,1/2/18,5,"Fresh and convenient, good value",1. Votes - 0,mark,N,TBC,TBC
Janne,TRUE,aero pet Can Covers | 2 Pack | Universal BPA Free Silicone Pet Food Can Lid Covers | One Size Fits All Standard Size Dog and Cat Can Tops,aero pet,Pet_Supplies,6.99,1/2/18,5,Five Stars,1. Votes - 0,janne,N,TBC,TBC
ttbone66,TRUE,Bissell Oxy Stain Pretreat,,Pet_Supplies,8.995,1/2/18,5,Works great,1. Votes - 0,ttbone66,N,TBC,TBC
MRA Bklyn,TRUE,"Veterinary Naturals Best Supplements for Dogs - Glucosamine, Chondroitin &amp; MSM, Organic Turmeric &amp; Fish Oil for Instant Pain Relief, Increased Mobility and Anti-Inflammatory",Veterinary Naturals,Pet_Supplies,17.57,1/2/18,5,A MUST HAVE supplement for reduced mobility dogs!!,1. Votes - 0,mrabklyn,N,TBC,TBC
CDP&#039;s Onceagain habit of purchasing,TRUE,Nutramax CQCAT30 30 Count Capsule Cosequin for Cats,Nutramax Laboratories,Pet_Supplies,8.96,1/2/18,4,"Nutramax Cosequin Sprinkle Capsules for Cats from Nutramax Laboratories, Inc.",1. Votes - 0,cdp&#039;sonceagainhabitofpurchasing,N,TBC,TBC
Debra Wilson,TRUE,"Blue Buffalo Life Protection Formula Natural Puppy Large Breed Dry Dog Food, Chicken and Brown Rice",Blue Buffalo,Pet_Supplies,29.99,1/2/18,5,The boys love the flavor and have had no tummy issues,1. Votes - 0,debrawilson,N,TBC,TBC
tony,TRUE,SunGrow Natural Cholla Wood - Aquarium Decoration &amp; Chew Toys for Small Pets - Ideal for Succulents - Artistic Home-Decor - 100% Natural &amp; pet Safe - Fertilizer-Free Driftwood,SunGrow,Pet_Supplies,9.75,1/2/18,3,Three Stars,1. Votes - 0,tony,N,TBC,TBC
Brittany,TRUE,Kaytee Limited Superpet Veggie Twister,Kaytee,Pet_Supplies,11.355,1/2/18,4,Great Concept,1. Votes - 0,brittany,N,TBC,TBC
Mary,TRUE,NUTRO Ultra Adult Large Breed Dry Dog Food,Nutro,Pet_Supplies,32.99,1/2/18,5,"they've grown nicely, their coats are soft & shiny & their ...",1. Votes - 0,mary,N,TBC,TBC
ep,TRUE,Nylabone Advanced Oral Liquid Tartar Remover Dog Health Supplies,Nylabone,Pet_Supplies,10.96,1/2/18,5,Five Stars,1. Votes - 0,ep,N,TBC,TBC
Margo Giordano,TRUE,Si Cc Antparsitc&amp;Antisbrhic Sham 16 Oz (Pack of 2),SynergyLabs,Pet_Supplies,37.85,1/2/18,4,Meant to give it 5 stars,1. Votes - 0,margogiordano,N,TBC,TBC
KWPDX80,TRUE,Evergreen Pet Supplies Reptile Humidifier/Reptile Fogger - 2 Liter Tank - Ideal for a Variety of Reptiles/Amphibians / Herps,Evergreen Pet Supplies,Pet_Supplies,59.99,1/2/18,3,Not the best option. Adding a hose to a standard room humidifier was a better option for me,1. Votes - 0,kwpdx80,N,TBC,TBC
Ruth Lee,TRUE,Particular Paws Anti-Chew Bitter Spray for Dogs - Tea Tree Oil to Help Soothe - 8oz,Particular Paws,Pet_Supplies,1.96,1/2/18,2,Seems like it was going to work.. then didnt,1. Votes - 0,ruthlee,N,TBC,TBC
Michael Higham,TRUE,Particular Paws Anti-Chew Bitter Spray for Dogs - Tea Tree Oil to Help Soothe - 8oz,Particular Paws,Pet_Supplies,1.96,1/2/18,4,Hotspot Relief,1. Votes - 0,michaelhigham,N,TBC,TBC
Nancy Shen,TRUE,"Bionic Bone Durable Dog Toy Chew Toy Treat Toy, Orange",Bionic,Pet_Supplies,13.46,1/2/18,5,Five Stars,1. Votes - 0,nancyshen,N,TBC,TBC
Pauline M. Moll,TRUE,"Pet Gear Stramp Stair and Ramp Combination, Dog/Cat Easy Step, Lightweight/Portable, Sturdy",Pet Gear,Pet_Supplies,42.27,1/2/18,3,Three Stars,1. Votes - 0,paulinemmoll,N,TBC,TBC
Wilderness Techno Geek,TRUE,"USB Charging Station, RAVPower 4-Port USB Charger 40W 8A Multi Charger, Compatible with iPhone XS Max XR X 8 7 Plus, iPad Pro Air Mini, Galaxy S9 S8 S7 S6 Edge, Tablet and More (White)",RAVPower,Cell_Phones_and_Accessories,20.99,1/2/18,4,Recommended,1. Votes - 0,wildernesstechnogeek,N,TBC,TBC
Stephen J Stup,TRUE,"Nutiva Organic Coconut Manna from Fresh, non-GMO, Sustainably Farmed Coconuts, 15-ounce (Pack of 2)",Nutiva,Grocery_and_Gourmet_Food,13.68,1/2/18,5,GREAT,1. Votes - 0,stephenjstup,N,TBC,TBC
john stoiber,TRUE,"Himalayan Dog Chews, Large, Pack of 2",Himalayan Corporation,Pet_Supplies,16.11,1/2/18,5,Dogs love them.,1. Votes - 0,johnstoiber,N,TBC,TBC
Kellie,TRUE,PETFAVORITES Original Mylar Crinkle Balls Cat Toys - 12 Pack,PetFavorites,Pet_Supplies,6.99,1/2/18,5,Loads of fun!,1. Votes - 0,kellie,N,TBC,TBC
Alyssa,TRUE,"Pet ID Tags - 8 Lines of Engraving Available | Size Small or Large | Bone, Round, Star, Heart, Hydrant, Paw, Cat Face | 9 Colors | Dog Tag, Cat Tag, Personalized, Anodized Aluminum",Providence Engraving,Pet_Supplies,2.99,1/2/18,2,Not as expected,1. Votes - 0,alyssa,N,TBC,TBC
Michael G,TRUE,"[ PREMIUM QUALITY ] Samsung Galaxy S6 Tempered Glass Screen Protector - Shield, Guard &amp; Protect Phone From Crash &amp; Scratch - Anti Fingerprint, Smudge &amp; Shatter Proof - Best Lcd Display Protection",VK Voxkin,Cell_Phones_and_Accessories,8.99,1/2/18,5,Five Stars,1. Votes - 0,michaelg,N,TBC,TBC
Dixiegent,TRUE,iPrimio Large Cat Litter Trapper Mat Exclusive Urine/Waterproof Layer. Larger Holes Urine Puppy Pad Option Messy Cats. Soft on Paws Light,iPrimio,Pet_Supplies,24.95,1/2/18,5,Does the Job,1. Votes - 0,dixiegent,N,TBC,TBC
buyer187,TRUE,LMS Guitar Sidekick Universal Smartphone Support Phone Holder for iPhone 6s Plus 6s 5s 5c Samsung Galaxy S6 Edge Plus S6 S5 S4 Note 5 4 LG,LMS,Cell_Phones_and_Accessories,11.5,1/2/18,5,Five Stars,1. Votes - 0,buyer187,N,TBC,TBC
Megan,TRUE,"Cloud Star Buddy Splash Dog Spritzer and Conditioner, Lavender/Mint, 16-Ounce",Cloud Star,Pet_Supplies,11.5,1/2/18,5,Five Stars,1. Votes - 0,megan,N,TBC,TBC
Steven G.,TRUE,"Pig Ears, LARGE!, 25 Packs, *Sourced* and Made in USA, All natural hickory smoked, USDA human grade quality",Sawmill Creek Smokehouse,Pet_Supplies,82,1/2/18,5,My Manchester Terrier really enjoys the pigs ears and she ...,1. Votes - 0,steveng,N,TBC,TBC
JODIE CARY,TRUE,Hertzko Deshedding Tool by Blade Can Be Used Either Looped or Straight - Coarse and Fine Teeth for Long and Short Coats - Removes Dead Hair and Reduces Shedding Drastically,Hertzko,Pet_Supplies,17.99,1/2/18,5,Great deshedding tool,1. Votes - 0,jodiecary,N,TBC,TBC
MPHCA,TRUE,Wilson Electronics - DT - Cell Phone Signal Booster for Small Home or Office,weBoost,Cell_Phones_and_Accessories,10.19,1/2/18,3,I think it works ..,1. Votes - 0,mphca,N,TBC,TBC
Chiefsfan69,TRUE,"ChomChom Roller Dog Hair, Cat Hair, Pet Hair Remover",ChomChom Roller,Pet_Supplies,24.95,1/2/18,5,Best Thing I've Found For My Short Hair,1. Votes - 0,chiefsfan69,N,TBC,TBC
Lindsey W,TRUE,Bayer Animal Health Seresto Flea and Tick Collar for Cats,Bayer Animal Health,Pet_Supplies,57.99,1/2/18,5,So glad to get rid of those pests!!,1. Votes - 0,lindseyw,N,TBC,TBC
ST,TRUE,Yagopet Dog Hair BowsTopknot Hot Mix Styles Pairs Rhinestone Crown Bows Dog Topknot Bows Pet Dog Grooming Bows Pet Supplies Hair Accessories,yagopet,Pet_Supplies,19.5,1/2/18,5,I love these hair bows,1. Votes - 0,st,N,TBC,TBC
Dawna Kern,TRUE,Zml Feeder Banquet Tortoise (Pack of 1),Zoo Med,Pet_Supplies,8.4,1/2/18,3,WORKS WELL IF I GRATE IT ON TOP OF ROMAINE LETTUCE,1. Votes - 0,dawnakern,N,TBC,TBC
Sandy W.,TRUE,LupinePet 1 Inch Rose Garden Martingale Combo Dog Collar for Medium and Large Dogs,LupinePet,Pet_Supplies,1.96,1/2/18,5,Looks good,1. Votes - 0,sandyw,N,TBC,TBC
BJMC,TRUE,goDog Checkers with Chew Guard Technology Durable Plush Dog Toys with Squeakers,goDog,Pet_Supplies,7.73,1/2/18,1,Came apart in 5 minutes,2. Votes < 10,bjmc,N,TBC,TBC
adaenn,TRUE,"Epica #1 Best Professional Pet Nail Clipper,Easy and Safe To Use &hellip;",Epica,Pet_Supplies,9.5,1/2/18,1,NOT for medium dogs.,1. Votes - 0,adaenn,N,TBC,TBC
Bryan,TRUE,iPrimio Large Cat Litter Trapper Mat Exclusive Urine/Waterproof Layer. Larger Holes Urine Puppy Pad Option Messy Cats. Soft on Paws Light,iPrimio,Pet_Supplies,24.95,1/2/18,5,If you have a litter box this is a MUST OWN item!,1. Votes - 0,bryan,N,TBC,TBC
Biagio DeFranco,TRUE,"Nexus 6 Case, SUPCASE Google Nexus 6 Case [Unicorn Beetle Series] Premium Hybrid Bumper Case Cover for Motorola Nexus 6 (Frost Clear/Black)",SUPCASE,Cell_Phones_and_Accessories,13.49,1/2/18,5,Five Stars,1. Votes - 0,biagiodefranco,N,TBC,TBC
Ashley Black,TRUE,"Earth Rated Dog Poop Bags, Extra Thick and Strong Poop Bags for Dogs, Guaranteed Leak-Proof",Earth Rated,Pet_Supplies,11.99,1/2/18,3,Scented in overwhelming,1. Votes - 0,ashleyblack,N,TBC,TBC
FUSTER,TRUE,"Bai Flavored Water, Sumatra Dragonfruit, Antioxidant Infused Drinks, 18 Fluid Ounce Bottles, 12 count",bai,Grocery_and_Gourmet_Food,23.88,1/2/18,5,Five Stars,1. Votes - 0,fuster,N,TBC,TBC
ConsumerAdvocate (dakotad555) at (gmail) dot (com),FALSE,Thrustmaster HOTAS Warthog Flight Stick PC,ThrustMaster,Video_Games,4.36,1/2/18,5,Amazing Depth - Perfect Control - Makes Racing Games Immersive Like Nothing Else,1. Votes - 0,consumeradvocate(dakotad555)at(gmail)dot(com),N,TBC,TBC
nathan,FALSE,"AUKEY Car Phone Mount Air Vent Magnetic Cell Phone Holder Compatible with iPhone X/8/8 Plus/7/7 Plus/6s Plus, Samsung Galaxy, LG, Nexus and More",AUKEY,Cell_Phones_and_Accessories,7.99,1/2/18,3,I like the functionality of the product but have had mixed ...,1. Votes - 0,nathan,N,TBC,TBC
ReynerR,TRUE,Petmate Mason Replendish Waterer,Petmate,Pet_Supplies,24.6,1/2/18,5,Gets the job done!,1. Votes - 0,reynerr,N,TBC,TBC
Melissa Flores ,TRUE,CISNO Small Pet Dog Cat Kitty Carry Carrier Outdoor Travel Oxford Single Shoulder Bag Sling,CISNO,Pet_Supplies,12.99,1/2/18,2,Two Stars,1. Votes - 0,melissaflores,N,TBC,TBC
Diana H,TRUE,Pet Dog Cat Puppy Kitten Soft Blanket Doggy Warm Bed Mat Paw Print Cushion,StillCool,Pet_Supplies,2.98,1/2/18,4,dog blanklet,1. Votes - 0,dianah,N,TBC,TBC
EastBayRI,TRUE,Tidy Cats Breeze Cat Litter Pellets - 3.5 lbs,Tidy Cats,Pet_Supplies,13.8,1/2/18,4,Four Stars,1. Votes - 0,eastbayri,N,TBC,TBC
Carolee,TRUE,Earthborn Grain Free Meadow Dry Dog Food,Earthborn Holistic,Pet_Supplies,51.99,1/2/18,5,My dog is a VERY fussy eater- and she will eat tjis food!!,1. Votes - 0,carolee,N,TBC,TBC
Amazon Customer,TRUE,Petrainer 100% Waterproof Rechargeable Dog Shock Collar 330 yd Remote Dog Training Collar with Beep/Vibra/Shock Electric E-collar,Petrainer,Pet_Supplies,6.04,1/2/18,5,GREAT PRODUCT! WORKS AS ADVERTISED,1. Votes - 0,amazoncustomer,N,TBC,TBC
Staci,TRUE,"Earth Rated Dog Poop Bags, Extra Thick and Strong Poop Bags for Dogs, Guaranteed Leak-Proof",Earth Rated,Pet_Supplies,11.99,1/2/18,5,Good product,1. Votes - 0,staci,N,TBC,TBC
Gamegirl,TRUE,"Pig Ears, LARGE!, 25 Packs, *Sourced* and Made in USA, All natural hickory smoked, USDA human grade quality",Sawmill Creek Smokehouse,Pet_Supplies,82,1/2/18,5,Five Stars,1. Votes - 0,gamegirl,N,TBC,TBC
Karen Uspenski,TRUE,"Easyology Premium Pet Food Tray - Dog Food Mat and Cat Food Mat with Non Skid Design - Best Pet Bowl Mat for Containing Spills and as Pet Food Mat Feeding Mat- Shoe Tray, Boot Tray 17.5'' x 14''",Easyology,Pet_Supplies,16.01,1/2/18,5,Five Stars,1. Votes - 0,karenuspenski,N,TBC,TBC
RETSmile,FALSE,OtterBox COMMUTER SERIES Case for  iPhone 8 Plus &amp; iPhone 7 Plus (ONLY)  - BALLET WAY (PINK SALT/BLUSH),OtterBox,Cell_Phones_and_Accessories,32.19,1/2/18,5,Pink and Protective,1. Votes - 0,retsmile,N,TBC,TBC
Chris,TRUE,Flexi Giant Tape Leash,Flexi,Pet_Supplies,31.49,1/2/18,5,Awesome Product,1. Votes - 0,chris,N,TBC,TBC
Tim C,TRUE,"Earth Rated Dog Poop Bags, Extra Thick and Strong Poop Bags for Dogs, Guaranteed Leak-Proof",Earth Rated,Pet_Supplies,11.99,1/2/18,2,... does not strike me as 'lavender' but rather some terrible aroma that seems to only compliment the smell of ...,1. Votes - 0,timc,N,TBC,TBC
fuel98rider,TRUE,Spigen Tough Armor iPhone 6S Case with Extreme Heavy Duty Protection and Air Cushion Techonology for iPhone 6S 2015 - Black,Spigen,Cell_Phones_and_Accessories,17.99,1/2/18,5,Cheap quality protection,1. Votes - 0,fuel98rider,N,TBC,TBC
DAVEandCOURTNEY WAYSON,TRUE,Lupine Alpen Glow Adjustable Dog Collar for Medium and Large Dogs,LupinePet,Pet_Supplies,13.39,1/2/18,5,lovely,1. Votes - 0,daveandcourtneywayson,N,TBC,TBC
Bobby L. Swagger,TRUE,SCOSCHE ReVolt Compact Dual Port USB Fast Car Charger with Illuminated LED Backlight - 12 Watts/2.4 Amps Per Port (24W/4.8A Total Output) - High Speed Universal Multi Device Mobile Charger - Black (USBC242M),Scosche,Cell_Phones_and_Accessories,9.98,1/2/18,5,Best Charger for your price!,1. Votes - 0,bobbylswagger,N,TBC,TBC
srobideaux,TRUE,"Ultra High Capacity Power Bank ZeroLemon ToughJuice 30000mAh 7A Output Portable Charger with QC 2.0, 5-Port USB C Rugged Battery Pack for MacBook, Galaxy, iPhone X/XR/XS/XS Max, Switch and More",ZEROLEMON,Cell_Phones_and_Accessories,49.99,1/2/18,2,Absolutely Loved but died in just 6 months!,2. Votes < 10,srobideaux,N,TBC,TBC
Billy E. Mills Jr.,TRUE,"Volutz Micro USB Cable (5 Pack; 10ft + 6.5ft + 3X 3.3ft) Short to Extra Long Braided, Fast Charging Cords, Micro USB to USB 2.0 for Android/Windows/PS4/Xbox and More - Equilibrium Series",Volutz,Cell_Phones_and_Accessories,15.98,1/2/18,5,super fast charging and built well,1. Votes - 0,billyemillsjr,N,TBC,TBC
A.N.V.,TRUE,IPRIMIO Cat Litter Scooper with Deep Shovel - Non Stick Plated Aluminum Scoop - Designed by Cat Owners - Patented Sifter with Holder - Super Solid Handle - Black,iPrimio,Pet_Supplies,12.95,1/2/18,5,It works,1. Votes - 0,anv,N,TBC,TBC
KWPDX80,TRUE,StarMark Everlasting Bacon Dog Dental Chew,STARMARK PET PRODUCTS,Pet_Supplies,8.27,1/2/18,5,Five Stars,1. Votes - 0,kwpdx80,N,TBC,TBC
C.B.,FALSE,Pet 'n Shape Made in USA - Beef Bone Natural Dog Treat,Pet 'n Shape,Pet_Supplies,8.81,1/2/18,3,"Dogs Say, ""Meh.""",1. Votes - 0,cb,N,TBC,TBC
Charlie G,TRUE,OtterBox Defender Case for HTC One M9 - Retail Packaging - Glacier (White/Gunmetal Grey),OtterBox,Cell_Phones_and_Accessories,4.99,1/2/18,5,GREAT PHONE PROTECTION,1. Votes - 0,charlieg,N,TBC,TBC
Amazon Customer,TRUE,IPRIMIO Cat Litter Scooper with Deep Shovel - Non Stick Plated Aluminum Scoop - Designed by Cat Owners - Patented Sifter with Holder - Super Solid Handle - Black,iPrimio,Pet_Supplies,12.95,1/2/18,5,Look no further!,1. Votes - 0,amazoncustomer,N,TBC,TBC
Amazon Customer,TRUE,"Kettle Brand Potato Chips, Jalapeno, Single-Serve 1 Ounce Bags (Pack of 72)",Kettle Brand,Grocery_and_Gourmet_Food,29.98,1/2/18,2,Taste good but came crushed.,1. Votes - 0,amazoncustomer,N,TBC,TBC
Gustavo E,FALSE,"ZTE MF64 - Unlock, 21mbps 4G Mobile WiFi Hotspot (USA, Caribbean and Latin Bands)",ZTE,Cell_Phones_and_Accessories,45,1/2/18,1,It is NOT unlocked,1. Votes - 0,gustavoe,N,TBC,TBC
Christina tran,TRUE,IPRIMIO Cat Litter Scooper with Deep Shovel - Non Stick Plated Aluminum Scoop - Designed by Cat Owners - Patented Sifter with Holder - Super Solid Handle - Black,iPrimio,Pet_Supplies,12.95,1/2/18,5,LOVE this litter scooper. It gets EVERYTHING!,1. Votes - 0,christinatran,N,TBC,TBC
Shenanuke,TRUE,"Anker PowerCore 13000, Compact 13000mAh 2-Port Ultra-Portable Phone Charger Power Bank with PowerIQ and VoltageBoost Technology for iPhone, iPad, Samsung Galaxy (White)",Anker,Cell_Phones_and_Accessories,39.99,1/2/18,5,"My favorite size of Anker PowerCore charger, easily.",2. Votes < 10,shenanuke,N,TBC,TBC
Tim C,TRUE,Flexi Explore Retractable Dog Leash,Flexi,Pet_Supplies,34.87,1/2/18,5,Well designed and high quality. Can't ask much more ...,1. Votes - 0,timc,N,TBC,TBC
Ideay13,TRUE,Wellness Natural Wellbites Soft Dog Treats,Wellness Natural Pet Food,Pet_Supplies,8.49,1/2/18,5,Five Stars,1. Votes - 0,ideay13,N,TBC,TBC
Amy,TRUE,Max and Marlow 26 in. Sisal Scratch Post,Max & Marlow,Pet_Supplies,22.42,1/2/18,5,Tall and Sturdy,1. Votes - 0,amy,N,TBC,TBC
Deborah,TRUE,ALFHEIM Professional Pet Hair Grooming Scissors Thinning Shear &amp; Straight-Edge Shear -Sharp and Strong Stainless Steel Blade,ALFHEIM,Pet_Supplies,27.99,1/2/18,5,Five Stars,1. Votes - 0,deborah,N,TBC,TBC
LAO,TRUE,"ULAK iPhone 6s Case, iPhone 6 Case, 6s Wallet Case, Marble Wallet iPhone 6S Leather Case with 9 Card Slots Flip for Apple iPhone 6s/6 4.7 Inch, Artistic-Marble Pattern",ULAK,Cell_Phones_and_Accessories,10.99,1/2/18,1,One Star,1. Votes - 0,lao,N,TBC,TBC
Laddie Burianek,TRUE,AquaSprouts Garden,AquaSprouts,Pet_Supplies,159.95,1/2/18,5,Five Stars,1. Votes - 0,laddieburianek,N,TBC,TBC
ForLoveandGod,TRUE,Kurgo Car Door Guard,Kurgo,Pet_Supplies,24.99,1/2/18,5,Five Stars,1. Votes - 0,forloveandgod,N,TBC,TBC
Yesuaini99,FALSE,Lifeproof FR SERIES Waterproof Case for iPhone 8 Plus &amp; 7 Plus (ONLY) - Retail Packaging - NIGHT LITE (BLACK/LIME),LifeProof,Cell_Phones_and_Accessories,37.93,1/2/18,4,I have another Lifeproof case and I love it. It makes my iPhone 7 plus looks ...,1. Votes - 0,yesuaini99,N,TBC,TBC
egghead,TRUE,KONG Scrunch Knots Fox Dog Toy,KONG,Pet_Supplies,15.99,1/2/18,2,So far not holding up,1. Votes - 0,egghead,N,TBC,TBC
JTracy,TRUE,WizGear Universal Stick On Dashboard Magnetic Car Mount Holder for Cell Phones and Mini Tablets with Fast Swift-snap Technology,WizGear,Cell_Phones_and_Accessories,9.99,1/2/18,4,I glued the plates on the back of my cover and it works good.,1. Votes - 0,jtracy,N,TBC,TBC
Kristi K.,TRUE,N-Bone Puppy Teething Ring Pumpkin Flavor,N-Bone,Pet_Supplies,7.25,1/2/18,5,Our puppy is so excited when he gets a ring ...,1. Votes - 0,kristik,N,TBC,TBC
Tim C,TRUE,The Company of Animals Baskerville 5-Inch Rubber Ultra Muzzle,The Company of Animals,Pet_Supplies,9.38,1/2/18,4,Great product even though I haven't fully committed the time ...,1. Votes - 0,timc,N,TBC,TBC
Nichole Waters,TRUE,"EcoSphere Closed Aquatic Ecosystem, Pod",EcoSphere,Pet_Supplies,41.95,1/2/18,5,"GREAT desk piece, and gift!",1. Votes - 0,nicholewaters,N,TBC,TBC
